<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
BTSX.BTC/USD;60;20210318;60000;59048.6900000;59336.0900000;58882.8200000;58997.1200000;58
BTSX.BTC/USD;60;20210318;70000;59004.8400000;59048.3000000;58560.4500000;58695.9700000;82
BTSX.BTC/USD;60;20210318;80000;58716.0200000;59200.0000000;58623.1900000;58830.7100000;67
BTSX.BTC/USD;60;20210318;90000;58830.7100000;59185.1100000;58670.3400000;59000.1400000;73
BTSX.BTC/USD;60;20210318;100000;58984.9900000;59112.8900000;58679.7100000;58922.3300000;73
BTSX.BTC/USD;60;20210318;110000;58908.9500000;58908.9500000;58113.8100000;58355.1900000;121
BTSX.BTC/USD;60;20210318;120000;58367.3900000;58500.0000000;57930.0200000;57999.4300000;57
BTSX.BTC/USD;60;20210318;130000;57964.5900000;58476.0300000;57949.8200000;58423.4900000;67
BTSX.BTC/USD;60;20210318;140000;58423.4900000;58660.1100000;58229.7100000;58532.5600000;41
BTSX.BTC/USD;60;20210318;150000;58492.2500000;58564.2400000;57834.9900000;58161.3900000;98
BTSX.BTC/USD;60;20210318;160000;58104.7500000;58172.9800000;57560.2800000;58100.0000000;269
BTSX.BTC/USD;60;20210318;170000;58100.0000000;58165.2000000;57770.4100000;57829.8500000;144
BTSX.BTC/USD;60;20210318;180000;57828.2500000;58040.7000000;57508.0000000;57864.3800000;137
BTSX.BTC/USD;60;20210318;190000;57840.4500000;59698.3400000;57700.0000000;59515.5400000;292
BTSX.BTC/USD;60;20210318;200000;59577.0200000;60083.2500000;58985.2000000;59020.4300000;470
BTSX.BTC/USD;60;20210318;210000;59029.0900000;59427.0800000;59004.3200000;59218.3300000;253
BTSX.BTC/USD;60;20210318;220000;59218.3300000;59292.1100000;57949.3600000;58207.9900000;155
BTSX.BTC/USD;60;20210318;230000;58216.9600000;58411.4800000;57136.1500000;57269.8300000;130
BTSX.BTC/USD;60;20210319;0;57287.5800000;57877.1200000;57000.0000000;57478.2300000;141
BTSX.BTC/USD;60;20210319;10000;57499.3900000;58023.7700000;57430.9100000;57919.9400000;83
BTSX.BTC/USD;60;20210319;20000;57919.1800000;58153.9300000;57635.0000000;57635.0000000;60
BTSX.BTC/USD;60;20210319;30000;57630.8100000;58017.6200000;57356.6500000;57648.0500000;22
BTSX.BTC/USD;60;20210319;40000;57648.0100000;57681.0900000;56279.3400000;56883.4900000;150
BTSX.BTC/USD;60;20210319;50000;56883.4900000;57494.0700000;56671.7600000;57438.5300000;42
BTSX.BTC/USD;60;20210319;60000;57400.0000000;57758.8300000;57216.9600000;57363.8500000;33
BTSX.BTC/USD;60;20210319;70000;57356.0700000;57907.0900000;57308.7200000;57800.5700000;9
BTSX.BTC/USD;60;20210319;80000;57802.7500000;58259.2700000;57638.5400000;57887.2200000;46
BTSX.BTC/USD;60;20210319;90000;57886.0000000;58392.6800000;57626.7800000;58350.0000000;51
BTSX.BTC/USD;60;20210319;100000;58350.0000000;58500.0000000;57972.4100000;58122.9400000;27
BTSX.BTC/USD;60;20210319;110000;58122.9400000;58366.6700000;57744.3900000;57801.5300000;15
BTSX.BTC/USD;60;20210319;120000;57801.6200000;58579.0000000;57460.8300000;58307.3100000;116
BTSX.BTC/USD;60;20210319;130000;58310.2100000;58858.5300000;58218.3500000;58286.5500000;66
BTSX.BTC/USD;60;20210319;140000;58301.7900000;58700.0000000;58127.7900000;58611.7200000;29
BTSX.BTC/USD;60;20210319;150000;58610.0600000;58876.4400000;58427.7200000;58842.9600000;117
BTSX.BTC/USD;60;20210319;160000;58877.8400000;59280.0000000;58709.3600000;58851.2200000;67
BTSX.BTC/USD;60;20210319;170000;58851.2200000;58858.5000000;58054.5600000;58254.7800000;49
BTSX.BTC/USD;60;20210319;180000;58236.3600000;58795.5700000;57946.3600000;58706.6700000;53
BTSX.BTC/USD;60;20210319;190000;58758.5400000;59185.0100000;58504.4500000;59000.8600000;110
BTSX.BTC/USD;60;20210319;200000;59006.6200000;59200.0000000;58629.2800000;58892.6100000;65
BTSX.BTC/USD;60;20210319;210000;58875.1300000;58993.6100000;58645.7100000;58915.8300000;24
BTSX.BTC/USD;60;20210319;220000;58892.4900000;58981.5000000;58351.8800000;58827.3300000;30
BTSX.BTC/USD;60;20210319;230000;58827.3300000;58996.2700000;58688.3600000;58884.8800000;22
BTSX.BTC/USD;60;20210320;0;58879.8100000;59450.9500000;58120.1000000;58389.7100000;106
BTSX.BTC/USD;60;20210320;10000;58395.6000000;58769.0400000;58315.0300000;58681.0000000;32
BTSX.BTC/USD;60;20210320;20000;58636.6600000;58636.6600000;58298.0000000;58520.6400000;23
BTSX.BTC/USD;60;20210320;30000;58513.3300000;58557.4100000;57967.0100000;58072.0000000;47
BTSX.BTC/USD;60;20210320;40000;58029.9400000;58706.1700000;57815.6100000;58666.3900000;198
BTSX.BTC/USD;60;20210320;50000;58662.9500000;58887.4100000;58520.3000000;58755.8500000;5
BTSX.BTC/USD;60;20210320;60000;58707.4200000;58916.0100000;58430.2400000;58577.0000000;2
BTSX.BTC/USD;60;20210320;70000;58531.6500000;58586.8100000;58187.3700000;58408.6800000;15
BTSX.BTC/USD;60;20210320;80000;58355.5700000;58631.9400000;58180.0000000;58238.5900000;45
BTSX.BTC/USD;60;20210320;90000;58194.5900000;58394.3500000;58089.3500000;58128.8100000;10
BTSX.BTC/USD;60;20210320;100000;58130.5100000;58401.6900000;58000.0000000;58356.9900000;4
BTSX.BTC/USD;60;20210320;110000;58363.7600000;58566.5700000;58284.5700000;58452.4300000;6
BTSX.BTC/USD;60;20210320;120000;58430.1300000;58855.9800000;58425.0000000;58707.6000000;15
BTSX.BTC/USD;60;20210320;130000;58691.0800000;58901.9800000;58606.9000000;58782.3700000;14
BTSX.BTC/USD;60;20210320;140000;58806.2200000;59957.0000000;57997.4700000;58698.3100000;315
BTSX.BTC/USD;60;20210320;150000;58706.0200000;59322.3300000;58645.4800000;59237.6800000;20
BTSX.BTC/USD;60;20210320;160000;59271.9700000;59340.9100000;58768.7800000;59186.8700000;11
BTSX.BTC/USD;60;20210320;170000;59189.8000000;59897.4000000;58608.5800000;59058.9900000;74
BTSX.BTC/USD;60;20210320;180000;59047.3800000;59394.6900000;58783.7400000;59367.0300000;56
BTSX.BTC/USD;60;20210320;190000;59395.8100000;59732.3000000;59071.0700000;59247.0800000;35
BTSX.BTC/USD;60;20210320;200000;59273.3500000;59339.3400000;58907.2300000;59048.9600000;19
BTSX.BTC/USD;60;20210320;210000;59048.5800000;59325.1300000;59032.0100000;59169.1500000;15
BTSX.BTC/USD;60;20210320;220000;59169.1500000;59479.3300000;59137.0500000;59160.0900000;44
BTSX.BTC/USD;60;20210320;230000;59161.4400000;59421.3900000;59133.7700000;59264.7800000;20
BTSX.BTC/USD;60;20210321;0;59289.7400000;59389.8700000;58136.2200000;58550.1700000;91
BTSX.BTC/USD;60;20210321;10000;58546.6500000;58789.3000000;58394.6500000;58753.0000000;23
BTSX.BTC/USD;60;20210321;20000;58767.0200000;58822.5500000;58362.3200000;58521.0000000;5
BTSX.BTC/USD;60;20210321;30000;58500.0000000;58534.5300000;58020.9200000;58138.3900000;15
BTSX.BTC/USD;60;20210321;40000;58072.8700000;58632.5200000;57816.0000000;58378.2800000;183
BTSX.BTC/USD;60;20210321;50000;58365.5500000;58500.0000000;58122.2000000;58221.9500000;4
BTSX.BTC/USD;60;20210321;60000;58186.0000000;58186.0000000;57504.7800000;57647.7600000;44
BTSX.BTC/USD;60;20210321;70000;57645.8300000;57875.9100000;57475.0000000;57817.7700000;21
BTSX.BTC/USD;60;20210321;80000;57768.1000000;57803.5900000;56752.0000000;56898.1900000;120
BTSX.BTC/USD;60;20210321;90000;56885.4400000;57273.2600000;56864.5300000;57172.6500000;103
BTSX.BTC/USD;60;20210321;100000;57150.0000000;57459.0000000;56712.1500000;57089.6900000;90
BTSX.BTC/USD;60;20210321;110000;57070.3400000;57397.3000000;56917.8200000;57059.8900000;41
BTSX.BTC/USD;60;20210321;120000;57016.0200000;57353.6400000;56919.4200000;57201.7000000;53
BTSX.BTC/USD;60;20210321;130000;57150.9900000;57296.6800000;55500.0000000;55987.0500000;223
BTSX.BTC/USD;60;20210321;140000;55954.9000000;56411.2100000;55616.3400000;56181.0400000;80
BTSX.BTC/USD;60;20210321;150000;56163.7900000;56342.9000000;55800.0000000;56266.9100000;41
BTSX.BTC/USD;60;20210321;160000;56260.1700000;56301.1700000;55890.0100000;56201.2100000;82
BTSX.BTC/USD;60;20210321;170000;56227.3200000;57412.8800000;56217.2300000;57036.9300000;341
BTSX.BTC/USD;60;20210321;180000;57038.3400000;57370.4900000;57028.4800000;57226.7000000;95
BTSX.BTC/USD;60;20210321;190000;57214.3800000;57600.0000000;57057.3900000;57238.3900000;11
BTSX.BTC/USD;60;20210321;200000;57186.2900000;57450.0000000;56847.2900000;57255.3100000;49
BTSX.BTC/USD;60;20210321;210000;57255.3100000;57350.5600000;57012.2500000;57297.0800000;18
BTSX.BTC/USD;60;20210321;220000;57297.0800000;57531.2900000;57227.6000000;57425.5500000;9
BTSX.BTC/USD;60;20210321;230000;57421.7400000;57729.2600000;57410.6000000;57583.8200000;14
BTSX.BTC/USD;60;20210322;0;57571.7300000;58027.9900000;57571.7300000;57819.0100000;26
BTSX.BTC/USD;60;20210322;10000;57873.1600000;58150.0000000;57522.2300000;58143.8700000;12
BTSX.BTC/USD;60;20210322;20000;58108.6000000;58150.0000000;57556.0000000;57604.0100000;46
BTSX.BTC/USD;60;20210322;30000;57605.0000000;57819.1300000;57189.9600000;57381.7900000;41
BTSX.BTC/USD;60;20210322;40000;57410.5400000;57467.1000000;56426.9000000;56585.2700000;45
BTSX.BTC/USD;60;20210322;50000;56581.1000000;56733.1600000;56304.3100000;56611.9100000;108
BTSX.BTC/USD;60;20210322;60000;56640.7700000;57053.1500000;56454.2600000;56988.5200000;39
BTSX.BTC/USD;60;20210322;70000;56982.5700000;57627.5200000;56982.5700000;57584.3100000;44
BTSX.BTC/USD;60;20210322;80000;57556.7200000;57834.0900000;57428.3600000;57606.6100000;70
BTSX.BTC/USD;60;20210322;90000;57614.6900000;57773.1400000;57297.5000000;57600.0000000;43
BTSX.BTC/USD;60;20210322;100000;57631.8200000;57871.8400000;57562.3000000;57677.5000000;32
BTSX.BTC/USD;60;20210322;110000;57660.0300000;57852.9200000;57520.4100000;57585.3800000;30
BTSX.BTC/USD;60;20210322;120000;57585.8100000;57710.5300000;57094.5000000;57213.1700000;74
BTSX.BTC/USD;60;20210322;130000;57217.7000000;57402.2900000;57047.1200000;57387.7300000;38
BTSX.BTC/USD;60;20210322;140000;57387.7300000;58461.7800000;57291.4900000;57942.0600000;114
BTSX.BTC/USD;60;20210322;150000;57923.1600000;58163.2900000;57551.4000000;57720.6700000;118
BTSX.BTC/USD;60;20210322;160000;57727.6900000;57757.9000000;56876.6300000;57266.2200000;106
BTSX.BTC/USD;60;20210322;170000;57266.2200000;57409.5800000;56551.0000000;56999.8600000;204
BTSX.BTC/USD;60;20210322;180000;56967.8700000;57309.9200000;56800.0000000;57014.4800000;90
BTSX.BTC/USD;60;20210322;190000;56990.0000000;57264.4600000;56897.9300000;57066.1000000;77
BTSX.BTC/USD;60;20210322;200000;57097.3900000;57231.9200000;56222.0000000;56781.3500000;203
BTSX.BTC/USD;60;20210322;210000;56750.0000000;57211.0600000;56575.5900000;57098.2600000;54
BTSX.BTC/USD;60;20210322;220000;57100.3900000;57180.7400000;56371.9800000;56492.1700000;77
BTSX.BTC/USD;60;20210322;230000;56492.9800000;56555.0000000;55540.0000000;55593.3900000;377
BTSX.BTC/USD;60;20210323;0;55540.0000000;56018.4100000;54228.0000000;54557.4400000;405
BTSX.BTC/USD;60;20210323;10000;54557.4400000;54990.0000000;54311.5200000;54560.2200000;663
BTSX.BTC/USD;60;20210323;20000;54574.0200000;54669.4900000;53715.0000000;54623.8000000;535
BTSX.BTC/USD;60;20210323;30000;54620.4700000;54911.3000000;54070.9200000;54070.9200000;152
BTSX.BTC/USD;60;20210323;40000;54117.7100000;54788.2900000;53824.3800000;54724.3700000;99
BTSX.BTC/USD;60;20210323;50000;54716.0300000;55350.0000000;54540.2600000;55143.3500000;80
BTSX.BTC/USD;60;20210323;60000;55172.8300000;55196.6900000;54463.1200000;54562.2200000;50
BTSX.BTC/USD;60;20210323;70000;54586.0400000;54740.4800000;54400.0000000;54678.6100000;42
BTSX.BTC/USD;60;20210323;80000;54673.7900000;54779.0000000;54000.0000000;54427.5900000;47
BTSX.BTC/USD;60;20210323;90000;54456.7800000;54475.9300000;53118.8700000;53517.1000000;351
BTSX.BTC/USD;60;20210323;100000;53476.4900000;53750.0000000;52933.0300000;53300.0000000;191
BTSX.BTC/USD;60;20210323;110000;53300.0000000;54260.5200000;53300.0000000;54178.7400000;94
BTSX.BTC/USD;60;20210323;120000;54196.4900000;54643.0000000;53833.0800000;54345.6200000;205
BTSX.BTC/USD;60;20210323;130000;54345.6200000;54695.0000000;54238.6100000;54600.0000000;51
BTSX.BTC/USD;60;20210323;140000;54632.6000000;54816.2500000;54458.0300000;54673.4500000;91
BTSX.BTC/USD;60;20210323;150000;54702.9800000;54812.3800000;54056.6000000;54251.2800000;89
BTSX.BTC/USD;60;20210323;160000;54244.0000000;55249.9800000;54244.0000000;55108.3600000;188
BTSX.BTC/USD;60;20210323;170000;55138.6400000;55467.6900000;55037.1900000;55276.8300000;106
BTSX.BTC/USD;60;20210323;180000;55279.0000000;55381.4900000;54726.5300000;55168.9000000;151
BTSX.BTC/USD;60;20210323;190000;55185.6900000;55349.9500000;54950.5300000;55177.3600000;153
BTSX.BTC/USD;60;20210323;200000;55172.6000000;55776.8600000;54855.7600000;55552.8100000;134
BTSX.BTC/USD;60;20210323;210000;55579.0000000;55814.6700000;55440.0000000;55732.0300000;71
BTSX.BTC/USD;60;20210323;220000;55735.9400000;55866.4400000;55367.4400000;55370.2100000;56
BTSX.BTC/USD;60;20210323;230000;55366.0000000;55551.2500000;54808.0300000;55009.0300000;110
BTSX.BTC/USD;60;20210324;0;55002.5300000;55067.6700000;54318.8600000;54453.8300000;166
BTSX.BTC/USD;60;20210324;10000;54453.8300000;54746.2100000;54180.0000000;54667.7400000;47
BTSX.BTC/USD;60;20210324;20000;54627.1400000;54899.1300000;54361.8100000;54390.5200000;55
BTSX.BTC/USD;60;20210324;30000;54397.4400000;54816.9900000;54339.5100000;54361.5700000;39
BTSX.BTC/USD;60;20210324;40000;54360.0700000;54630.3400000;53556.2200000;53694.8700000;75
BTSX.BTC/USD;60;20210324;50000;53691.8300000;54549.8800000;53520.0000000;54467.0500000;33
BTSX.BTC/USD;60;20210324;60000;54475.0900000;54624.0300000;54340.8000000;54422.2300000;60
BTSX.BTC/USD;60;20210324;70000;54396.7300000;54728.2000000;54055.0800000;54351.7800000;34
BTSX.BTC/USD;60;20210324;80000;54342.4200000;54563.0400000;54000.0000000;54097.5300000;36
BTSX.BTC/USD;60;20210324;90000;54071.6500000;54300.0000000;53756.0200000;54152.0000000;103
BTSX.BTC/USD;60;20210324;100000;54094.9900000;55000.0000000;53719.5100000;54665.8900000;59
BTSX.BTC/USD;60;20210324;110000;54667.9900000;55598.0000000;54617.9300000;55500.0000000;182
BTSX.BTC/USD;60;20210324;120000;55481.5300000;56366.0000000;55478.6000000;56311.9900000;167
BTSX.BTC/USD;60;20210324;130000;56312.5500000;56687.8300000;56312.5500000;56404.4900000;125
BTSX.BTC/USD;60;20210324;140000;56440.1300000;56775.0000000;56006.6300000;56400.0000000;100
BTSX.BTC/USD;60;20210324;150000;56424.8000000;56636.6000000;56260.1000000;56598.7800000;68
BTSX.BTC/USD;60;20210324;160000;56557.6100000;57059.2000000;56557.6100000;56949.5900000;163
BTSX.BTC/USD;60;20210324;170000;56949.8800000;57207.3300000;56329.2600000;56785.2600000;113
BTSX.BTC/USD;60;20210324;180000;56777.0000000;56944.5700000;56438.0600000;56512.2200000;157
BTSX.BTC/USD;60;20210324;190000;56527.2300000;56632.9600000;55981.0000000;56263.0400000;214
BTSX.BTC/USD;60;20210324;200000;56281.8700000;56365.9800000;55724.1400000;55730.6300000;269
BTSX.BTC/USD;60;20210324;210000;55727.4300000;56370.7000000;55583.6200000;56137.7200000;74
BTSX.BTC/USD;60;20210324;220000;56136.1400000;56328.1500000;55290.0000000;55292.6600000;243
BTSX.BTC/USD;60;20210324;230000;55351.9500000;55475.0000000;54567.9100000;54703.5900000;272
BTSX.BTC/USD;60;20210325;0;54703.5900000;54703.5900000;53137.0900000;54050.2600000;332
BTSX.BTC/USD;60;20210325;10000;54015.9300000;54241.5400000;53532.9100000;53693.8000000;288
BTSX.BTC/USD;60;20210325;20000;53727.5200000;53727.5200000;51638.7600000;52513.9300000;356
BTSX.BTC/USD;60;20210325;30000;52496.5200000;52957.5700000;52259.5200000;52287.5200000;134
BTSX.BTC/USD;60;20210325;40000;52281.7700000;52783.5100000;51961.4400000;52615.7000000;64
BTSX.BTC/USD;60;20210325;50000;52613.1100000;52896.8500000;51703.5800000;51815.0600000;133
BTSX.BTC/USD;60;20210325;60000;51787.5600000;52518.9300000;51503.0000000;52250.0600000;115
BTSX.BTC/USD;60;20210325;70000;52261.3200000;52563.5500000;51820.0000000;52113.1700000;73
BTSX.BTC/USD;60;20210325;80000;52129.5200000;52505.2300000;51900.0000000;52269.4700000;142
BTSX.BTC/USD;60;20210325;90000;52236.0000000;52890.3000000;52141.3400000;52713.9800000;78
BTSX.BTC/USD;60;20210325;100000;52711.6700000;53271.5900000;52671.0200000;52977.8300000;156
BTSX.BTC/USD;60;20210325;110000;52950.8000000;53144.5800000;52205.0000000;52235.6000000;77
BTSX.BTC/USD;60;20210325;120000;52245.7800000;52789.6900000;52070.0800000;52612.9200000;95
BTSX.BTC/USD;60;20210325;130000;52593.6800000;53004.8400000;52363.4800000;52935.2300000;52
BTSX.BTC/USD;60;20210325;140000;52956.1900000;53074.5300000;52524.7600000;52995.7800000;106
BTSX.BTC/USD;60;20210325;150000;53012.3400000;53155.5200000;52129.6300000;52135.2700000;182
BTSX.BTC/USD;60;20210325;160000;52129.1800000;52295.2500000;50360.0000000;51083.1700000;643
BTSX.BTC/USD;60;20210325;170000;51042.2100000;51961.5400000;50411.9800000;51656.6200000;219
BTSX.BTC/USD;60;20210325;180000;51641.5200000;52116.2800000;51042.2400000;51280.2800000;173
BTSX.BTC/USD;60;20210325;190000;51279.3300000;51526.5400000;50608.7600000;50950.0000000;325
BTSX.BTC/USD;60;20210325;200000;50990.7600000;51718.3700000;50555.0000000;51322.5100000;297
BTSX.BTC/USD;60;20210325;210000;51322.5300000;51818.0600000;51116.4700000;51646.5700000;96
BTSX.BTC/USD;60;20210325;220000;51638.1400000;52561.9500000;51496.2900000;52238.4400000;111
BTSX.BTC/USD;60;20210325;230000;52238.8200000;52295.2000000;51636.8000000;52184.0500000;180
BTSX.BTC/USD;60;20210326;0;52223.7200000;52690.6600000;51825.4000000;52000.0000000;141
BTSX.BTC/USD;60;20210326;10000;52000.0000000;52588.4000000;51975.6500000;52444.3400000;124
BTSX.BTC/USD;60;20210326;20000;52469.9900000;52708.0000000;51628.6700000;51755.8500000;174
BTSX.BTC/USD;60;20210326;30000;51766.2100000;52053.2300000;51223.3700000;51326.1100000;59
BTSX.BTC/USD;60;20210326;40000;51292.6500000;52286.4000000;51263.3800000;52113.4700000;57
BTSX.BTC/USD;60;20210326;50000;52100.0000000;52384.6600000;51990.0000000;52283.0100000;47
BTSX.BTC/USD;60;20210326;60000;52320.2200000;52411.5300000;51542.2300000;51697.0100000;33
BTSX.BTC/USD;60;20210326;70000;51711.2300000;52727.1700000;51711.2300000;52443.4400000;124
BTSX.BTC/USD;60;20210326;80000;52449.2300000;52817.1200000;52188.1400000;52698.0800000;53
BTSX.BTC/USD;60;20210326;90000;52713.3700000;52921.7700000;52516.7300000;52850.7200000;116
BTSX.BTC/USD;60;20210326;100000;52842.1900000;52920.0000000;52500.0000000;52616.2100000;57
BTSX.BTC/USD;60;20210326;110000;52600.9000000;53698.9900000;52418.9400000;53650.4200000;393
BTSX.BTC/USD;60;20210326;120000;53649.0000000;53876.3800000;53200.0000000;53400.0000000;199
BTSX.BTC/USD;60;20210326;130000;53401.8400000;53653.7700000;53250.7000000;53341.6900000;108
BTSX.BTC/USD;60;20210326;140000;53355.0000000;53616.4100000;53200.0000000;53416.6100000;52
BTSX.BTC/USD;60;20210326;150000;53423.2900000;53473.0900000;52573.7500000;52687.5600000;170
BTSX.BTC/USD;60;20210326;160000;52724.9100000;53230.1900000;52489.1000000;53025.2400000;105
BTSX.BTC/USD;60;20210326;170000;53042.2600000;53369.1700000;52767.8800000;53357.4300000;110
BTSX.BTC/USD;60;20210326;180000;53355.2500000;53524.4200000;53157.0300000;53462.6100000;97
BTSX.BTC/USD;60;20210326;190000;53463.3000000;53590.7900000;53247.7900000;53351.3000000;197
BTSX.BTC/USD;60;20210326;200000;53286.8400000;54056.5100000;52929.9600000;53820.8900000;160
BTSX.BTC/USD;60;20210326;210000;53816.4900000;53942.8200000;53564.7900000;53881.8900000;207
BTSX.BTC/USD;60;20210326;220000;53916.7900000;53970.0000000;53533.5800000;53711.7600000;157
BTSX.BTC/USD;60;20210326;230000;53731.1300000;53905.9000000;53583.8100000;53865.8100000;59
BTSX.BTC/USD;60;20210327;0;53850.2400000;54300.0000000;53833.9900000;54000.0000000;99
BTSX.BTC/USD;60;20210327;10000;54000.0000000;54658.1000000;54000.0000000;54628.2400000;128
BTSX.BTC/USD;60;20210327;20000;54630.0000000;54828.8900000;54358.7100000;54441.8800000;39
BTSX.BTC/USD;60;20210327;30000;54432.1900000;55114.8600000;54353.6900000;55081.3700000;50
BTSX.BTC/USD;60;20210327;40000;55081.2600000;55597.0400000;54771.7700000;54793.7400000;141
BTSX.BTC/USD;60;20210327;50000;54807.4800000;55018.7000000;54605.5800000;54705.6200000;23
BTSX.BTC/USD;60;20210327;60000;54686.7200000;54926.4200000;54550.6800000;54821.9300000;42
BTSX.BTC/USD;60;20210327;70000;54792.3700000;54857.7800000;54608.6800000;54786.9200000;26
